Country Name,"Country Code","Series Name","Series Code","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
Malaysia,"MYS","GNI (current US$)","NY.GNP.MKTP.CD","246904163174.071","290893137254.902","302839290339.29","312494525373.703","326871887317.058","293132573294.072","292916457102.91","310122676960.283","347618894203.365","355742184671.092"
Maldives,"MDV","GNI (current US$)","NY.GNP.MKTP.CD","2276923140.625","2479687734.55691","2614022206.6021","2931312227.08844","3342253036.33195","3776960615.11229","4026225703.39137","4378592214.2068","4808561101.43722","5047935905.60395"
Mali,"MLI","GNI (current US$)","NY.GNP.MKTP.CD","10269427724.4099","12532792055.1913","11981791173.8627","12810032895.3496","13980008238.8655","12808995389.4688","13651411051.1274","14864818058.5878","16560732181.7673","16670712812.3555"
Malta,"MLT","GNI (current US$)","NY.GNP.MKTP.CD","8570974015.64364","9413122355.23385","9016278941.28228","10028090317.4392","11021117045.3036","10478412848.1083","10580009818.9232","11875770042.2174","13755810442.9265","14069074718.9006"
Marshall Islands,"MHL","GNI (current US$)","NY.GNP.MKTP.CD","195598900","209784400","208831300","221718500","228187900","248470300","263338900","274080700","282329500","294801700"
Mauritania,"MRT","GNI (current US$)","NY.GNP.MKTP.CD","5559975526.83277","6609321843.49633","6537356580.81046","7029814844.25406","6340605473.61467","5986763077.81392","6282354756.77624","6702427276.53631","7315960099.0235","7793435299.85718"
Mauritius,"MUS","GNI (current US$)","NY.GNP.MKTP.CD","9912845467.18468","11299763115.7249","12083527454.2429","13061879914.271","13796111241.7379","12684108886.4611","13229765431.7861","14572668163.1256","15879579423.8295","15787531537.6267"
Mexico,"MEX","GNI (current US$)","NY.GNP.MKTP.CD","1045220776511.55","1161743714472","1177885199589.96","1237366326260.57","1283058447244.69","1141602672778.78","1049583160881.05","1128823076215.89","1189348943427.4","1232520571232.79"
"Micronesia, Fed. Sts.","FSM","GNI (current US$)","NY.GNP.MKTP.CD","307507200","320855800","342609600","342707900","344654300","375852000","387000200","416554700","412197400","454357100"
Moldova,"MDA","GNI (current US$)","NY.GNP.MKTP.CD","7480557687.17712","8991801935.49486","9519308758.69016","10391091746.9095","10332736783.6074","8194654334.83009","8517450541.56336","10220973025.569","12007203194.6486","12594010844.8885"
Monaco,"MCO","GNI (current US$)","NY.GNP.MKTP.CD","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
Mongolia,"MNG","GNI (current US$)","NY.GNP.MKTP.CD","6609616683.64695","9551980150.38611","11343401728.5906","11871513598.8425","11232542815.8276","10652455443.034","10260105828.9319","9872124817.21692","11943636761.3041","12634360578.4014"
Montenegro,"MNE","GNI (current US$)","NY.GNP.MKTP.CD","4114214370.93994","4581082544.54343","4156885391.23731","4551281731.27987","4648830171.15563","4141686702.89453","4412365597.34513","4944091503.26797","5569017587.34655","5604961150.91805"
Morocco,"MAR","GNI (current US$)","NY.GNP.MKTP.CD","91932709214.4656","99660564407.471","96282277131.3337","105369103563.143","107502587345.205","99244697520.5596","101325516186.592","107532707387.536","115794632488.467","117527687140.614"
Mozambique,"MOZ","GNI (current US$)","NY.GNP.MKTP.CD","10744873392.599","14126352399.2349","16275337948.0492","16915730890.4767","17514171455.7279","15650835893.2033","11676316877.6425","12825576694.2469","14550327917.6053","15088735867.0289"
Myanmar,"MMR","GNI (current US$)","NY.GNP.MKTP.CD","6570775389309.44","7897676188097.38","111298322985.194","58467007157.222","60766338422.6884","60546862891.7304","58377651356.7835","59776219878.8165","65147998557.0471","66388790330.3552"
Namibia,"NAM","GNI (current US$)","NY.GNP.MKTP.CD","10835913878.0132","12010789205.4795","12519782799.1896","12011968779.8074","12363521834.5646","11317069081.4243","10511238013.978","12661495881.2477","13176790341.4715","12189026902.6328"
Nauru,"NRU","GNI (current US$)","NY.GNP.MKTP.CD","57345283.1850612","80823720.7926649","117537533.512064","122667692.623371","127288717.525016","118229470.005824","135754840.58815","153178972.773211","166343694.287265","174653125.447003"
Nepal,"NPL","GNI (current US$)","NY.GNP.MKTP.CD","16124973167.3285","21726165703.5476","21854815283.9056","22310906824.8434","23065081227.2967","24704978151.9018","24843832218.8529","29263410536.9409","33328197839.2148","34539791622.4311"
Netherlands,"NLD","GNI (current US$)","NY.GNP.MKTP.CD","849075274671.369","916770951058.232","853386175595.292","888842645930.529","888820061813.638","765884918110.246","771984382489.971","838128421741.076","924061135417.362","913991605105.881"
New Caledonia,"NCL","GNI (current US$)","NY.GNP.MKTP.CD","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
New Zealand,"NZL","GNI (current US$)","NY.GNP.MKTP.CD","139234529484.61","160662996074.097","168872425032.442","183381859703.57","193204670519.592","172157195209.121","182860860757.731","199194086293.365","204641221004.319","207570382936.671"
Nicaragua,"NIC","GNI (current US$)","NY.GNP.MKTP.CD","8514391699.91197","9505563241.66195","10116207345.403","10448779992.5575","11432534071.1663","12267705834.8742","12651884567.2758","13074175641.9941","12373039739.2341","12144818040.7407"
Niger,"NER","GNI (current US$)","NY.GNP.MKTP.CD","8283686239.51408","9327273319.64488","9746583206.78836","10626393682.6432","11351530351.45","10161941991.3375","10734605106.6679","11600277119.3375","13405989147.2896","13479237976.2455"
Nigeria,"NGA","GNI (current US$)","NY.GNP.MKTP.CD","342044487937.605","382505530443.445","433602575171.353","483482844447.012","528433752407.482","473995544973.347","395951113112.974","364253893587.84","378866757024","433449464744"
North Macedonia,"MKD","GNI (current US$)","NY.GNP.MKTP.CD","9276084673.89761","10307356014.361","9534175860.24727","10561397094.1022","11149665289.1761","9747426793.98096","10247930610.4066","10859369693.8654","12150992858.9386","12024670956.8458"
Northern Mariana Islands,"MNP","GNI (current US$)","NY.GNP.MKTP.CD","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
Norway,"NOR","GNI (current US$)","NY.GNP.MKTP.CD","433407803667.448","503062006966.598","513830167597.765","528332085106.383","514173340386.141","401834328820.915","384963571428.571","413028249042.917","453416661543.191","417278863636.364"
Oman,"OMN","GNI (current US$)","NY.GNP.MKTP.CD","53331791396.9441","63734066023.0427","72005875946.1953","75320258241.3849","76400433364.2473","66172430529.9701","63374768017.6341","67417584419.1815","74510319154.4835","70189256796.0154"
Pakistan,"PAK","GNI (current US$)","NY.GNP.MKTP.CD","173883635077.065","210570413183.996","221138620829.57","227549567178.979","240405888750.807","265957131701.171","273309637737.69","299553253219.097","309130541558.339","273446605818.638"
Palau,"PLW","GNI (current US$)","NY.GNP.MKTP.CD","201656100","213211100","230547900","240525000","260028100","302277700","323893500","303597100","305978900","292047700"
Panama,"PAN","GNI (current US$)","NY.GNP.MKTP.CD","27128987581.2675","32772224301.1773","37691434384.2184","42692594004.8873","45567364365.3204","50640813775.5634","53770544466.4192","58442879412.4646","60383646744.1266","62482129503.991"
Papua New Guinea,"PNG","GNI (current US$)","NY.GNP.MKTP.CD","13182430368.1094","16272984521.299","20198065703.5899","19541616707.5072","22808959941.4967","21327883145.4992","20529201244.8133","22294230776.4676","23492325519.9636","23707267061.4308"
Paraguay,"PRY","GNI (current US$)","NY.GNP.MKTP.CD","25927250691.2786","32568075087.316","31850971774.5553","37109784638.5029","38917389088.6602","34850583192.7933","34643025809.2839","37707318407.1497","38877225540.7551","36774393698.0145"
Peru,"PER","GNI (current US$)","NY.GNP.MKTP.CD","136692860429.719","159083185069.533","180516378525.933","190810170620.674","191698485382.177","183306117321.944","183938549968.89","201299187241.221","211454999087.203","218650106373.416"
Philippines,"PHL","GNI (current US$)","NY.GNP.MKTP.CD","231747261340.687","259495562183.266","290823705324.328","317287900881.587","331766002714.257","341467125998.84","354012408635.048","364718842229.836","383817158605.734","414552151965.99"
Poland,"POL","GNI (current US$)","NY.GNP.MKTP.CD","462731403177.13","509270284865.668","479854752034.393","503416439916.472","522165477888.73","460399787770.261","454019224916.303","504663562035.298","563134258105.601","572790279731.208"
Portugal,"PRT","GNI (current US$)","NY.GNP.MKTP.CD","230312193388.906","240830699617.199","211117877240.314","223343374221.933","224898858096.53","193967447161.669","201274909983.356","215627900702.874","236279970766.318","233752871351.921"
Puerto Rico,"PRI","GNI (current US$)","NY.GNP.MKTP.CD","64294600000","65720700000","68085700000","68944900000","68797500000","69602000000","69985200000","69049500000","67739500000","70765000000"
Qatar,"QAT","GNI (current US$)","NY.GNP.MKTP.CD","112178571428.571","154504256813.187","174708777087.912","188363906703.297","196924049120.879","158174570961.538","150622841208.791","160679616730.769","179589624148.352","171961652304.466"
Romania,"ROU","GNI (current US$)","NY.GNP.MKTP.CD","164339462758.425","180991349471.889","167674303673.375","188015486643.228","199018475635.973","175860528746.536","185631839869.925","208687972658.853","237010037928.76","246310851412.256"
Russian Federation,"RUS","GNI (current US$)","NY.GNP.MKTP.CD","1477812768442.99","1985526208275.05","2140634973644.45","2212868846622.34","1991279765491.87","1325732263446.11","1241290379222.41","1532146087071.58","1616936975710.13","1633927975465.61"
Rwanda,"RWA","GNI (current US$)","NY.GNP.MKTP.CD","6069968166.66721","6823807504.99953","7547605377.28528","7683814387.07403","8052354311.73213","8376704290.67001","8452129973.71234","8961653240.62076","9292588958.06111","10007994811.0997"
Samoa,"WSM","GNI (current US$)","NY.GNP.MKTP.CD","643286540.510281","709232729.473038","733478163.453772","742578392.053175","727011141.282446","771638508.34018","780812360.048766","806114744.199917","792159814.118142","816189678.847632"
San Marino,"SMR","GNI (current US$)","NY.GNP.MKTP.CD","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
Sao Tome and Principe,"STP","GNI (current US$)","NY.GNP.MKTP.CD","197242887.907828","232290167.960257","245986799.504461","303142986.20634","352225165.242364","315036266.285437","346448959.623705","374514126.193877","412353809.728799","425925039.684339"
Saudi Arabia,"SAU","GNI (current US$)","NY.GNP.MKTP.CD","535251242480","680922945786.667","746963457946.667","760208520746.667","772876297173.333","671549918800","660662318666.667","699284138560","794232734533.333","800866306506.667"
Senegal,"SEN","GNI (current US$)","NY.GNP.MKTP.CD","15971191680.462","17532439753.0306","17359553340.5425","18595821652.6193","19419513858.3268","17383163425.2164","18541836256.6942","20409362881.7165","22515741840.1232","22651165450.0428"
Serbia,"SRB","GNI (current US$)","NY.GNP.MKTP.CD","40943415032.2467","47354630373.0633","41894590517.8048","46509043466.9776","45280702030.3081","37816311180.63","38455319915.2752","41326457037.8874","48064081953.4994","48738891690.7998"
Seychelles,"SYC","GNI (current US$)","NY.GNP.MKTP.CD","917765251.329986","947918140.699459","1000312415.11253","1258976239.24961","1260705661.76874","1294187893.85529","1317488325.47524","1411550054.58635","1511273270.31593","1523487369.50868"
Sierra Leone,"SLE","GNI (current US$)","NY.GNP.MKTP.CD","2606465306.93455","2901403971.42245","3924034071.22903","4893437931.72398","4896148548.81612","4162054005.53585","3276983580.95652","3629620900.30429","3798493994.47027","4025178583.02057"
Singapore,"SGP","GNI (current US$)","NY.GNP.MKTP.CD","237218335166.85","269752265861.027","281965351684.404","291009669943.259","303898666245.758","286988143729.997","298598190372.783","317188138170.758","332420002965.599","329651444069.784"
Sint Maarten (Dutch part),"SXM","GNI (current US$)","NY.GNP.MKTP.CD","NA","917689385.47486","975606703.910614","1026524581.00559","1230067039.10615","1243648044.69274","1263340782.12291","1165420502.7933","1159301620.11173","NA"
Slovak Republic,"SVK","GNI (current US$)","NY.GNP.MKTP.CD","88810064650.1677","95913510958.3664","92679082635.4709","97813087559.1436","99811759472.145","86429047251.0204","87230288472.076","93432562490.0176","104118395913.529","103454568806.51"
Slovenia,"SVN","GNI (current US$)","NY.GNP.MKTP.CD","47523263224.8405","50817019569.3902","45854173714.4117","47754167866.327","49472455060.5408","41761166474.1382","43602431787.545","47595495542.2925","53331783348.5536","53358666619.5293"
Solomon Islands,"SLB","GNI (current US$)","NY.GNP.MKTP.CD","802889749.580169","976104526.366558","1133826776.60594","1288509840.15744","1320261534.35806","1282860953.61323","1335704972.44302","1454139973.87389","1554011672.41969","1553502893.41351"
Somalia,"SOM","GNI (current US$)","NY.GNP.MKTP.CD","NA","NA","NA","3860402684.75612","3932882302.51641","4019621621.40921","4168165625.49256","4476284274.84538","4686636083.33499","4906627593.99531"
South Africa,"ZAF","GNI (current US$)","NY.GNP.MKTP.CD","409233759697.864","447481650755.395","423516734077.151","391194711860.894","371745234720.224","338766618711.13","315294078694.387","370872982190.206","393553305427.727","378250733672.933"
South Sudan,"SSD","GNI (current US$)","NY.GNP.MKTP.CD","NA","8550148979.59184","11486155559.322","17413371593.2203","11954212847.4576","10522802563.6757","NA","NA","NA","NA"
Spain,"ESP","GNI (current US$)","NY.GNP.MKTP.CD","1400015982113.65","1452677233893.91","1314223832938.1","1345710208981.47","1364378484123.79","1194850875811.09","1235120146859.29","1309785190230.7","1422341105910.56","1396054121145.1"
Sri Lanka,"LKA","GNI (current US$)","NY.GNP.MKTP.CD","56108610571.8417","64641180045.801","67220575627.2952","72566139041.9078","77548357251.2325","78581801881.2442","80205348611.8104","85113502188.3101","85564980497.3259","81572699416.8785"
St. Kitts and Nevis,"KNA","GNI (current US$)","NY.GNP.MKTP.CD","730985888.888889","788113592.592593","776637629.62963","825148592.592593","848968259.259259","858366592.592592","950227666.666667","1011856814.81481","1031868074.07407","1117245111.11111"
St. Lucia,"LCA","GNI (current US$)","NY.GNP.MKTP.CD","1447190518.51852","1557140148.14815","1567433518.51852","1627002518.51852","1648197666.66667","1655146407.40741","1751494111.11111","1889999333.33333","1952702629.62963","2004342259.25926"
St. Martin (French part),"MAF","GNI (current US$)","NY.GNP.MKTP.CD","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
St. Vincent and the Grenadines,"VCT","GNI (current US$)","NY.GNP.MKTP.CD","668947000","663187259.259259","689114185.185185","717486629.62963","697855407.407407","737180407.407407","769264185.185185","788531259.259259","809760629.62963","818224259.259259"
Sudan,"SDN","GNI (current US$)","NY.GNP.MKTP.CD","54796022310.3448","51237402657.8947","35608466700","40223884726.0274","48568747977.5281","50563738020.202","41763874766.6667","39632308795.2381","29152007752.9412","24535685745.9893"
Suriname,"SUR","GNI (current US$)","NY.GNP.MKTP.CD","4264098054.92824","4160160036.71971","4787510969.69697","5014507666.66667","5170283939.39394","5112886703.54436","3151037151.20573","3197660162.66677","3608704857.62144","3572422608.65163"
Sweden,"SWE","GNI (current US$)","NY.GNP.MKTP.CD","509281261515.021","585817912459.71","565134029822.071","600021645780.365","594247305519.704","509135748362.768","518630030590.624","550406901192.391","565955895788.543","549428014173.369"
Switzerland,"CHE","GNI (current US$)","NY.GNP.MKTP.CD","636447712902.305","728507478744.393","706067214100.794","726595205756.65","735670245641.66","710791973092.921","692675086225.84","694938810964.515","706130299456.309","705462297803.829"
Syrian Arab Republic,"SYR","GNI (current US$)","NY.GNP.MKTP.CD","236137193763.92","59970776590.0779","41132139288.8378","19468092400.756","20426236525.756","15866677353.201","11898989246.0303","15527357708.5119","20698408066.3114","21933058465.1133"
Tajikistan,"TJK","GNI (current US$)","NY.GNP.MKTP.CD","6969697168.30327","8316594095.70084","9744505076.30285","11112795516.561","11296340428.5483","9798023721.8283","8081766785.35421","8637238733.52281","8990689745.60713","9631253672.45866"
Tanzania,"TZA","GNI (current US$)","NY.GNP.MKTP.CD","31436649841.4438","34011365280.5956","39076489000.6223","44974791751.4368","49140049385.3252","46478404057.9675","48664287045.7575","52106608384.1337","56210529470.5679","61908444374.409"
Thailand,"THA","GNI (current US$)","NY.GNP.MKTP.CD","326815440403.715","361875395599.458","379342568791.401","393467063724.533","386381874272.625","380595105656.73","393948759646.876","435913381929.181","482064518325.482","524213594609.567"
Timor-Leste,"TLS","GNI (current US$)","NY.GNP.MKTP.CD","3325058468.12357","4580949263.73868","4318116322.88335","4151753075.8406","3337506840.31579","2792587886.38864","2230611664.9416","2288375327.63295","2263656283.97803","2730967258.26352"
Togo,"TGO","GNI (current US$)","NY.GNP.MKTP.CD","3405968905.66443","4106265216.27863","3879283635.90852","4346910989.80441","4621145737.3896","4321508266.66658","6075237459.78776","6400471259.52392","7131540391.55886","7242517958.52954"
Tonga,"TON","GNI (current US$)","NY.GNP.MKTP.CD","378776141.842501","426538671.469898","484573131.15818","461944457.261506","443074766.870827","441521434.820647","422778679.65368","478641664.781723","518918634.333121","553664950.041815"
Trinidad and Tobago,"TTO","GNI (current US$)","NY.GNP.MKTP.CD","21078448388.3617","22613157193.4533","23473195299.8631","25701690901.189","25892698959.2923","24530655439.5208","22083866321.7874","22556027288.1481","23010424602.7057","23034393453.0595"
Tunisia,"TUN","GNI (current US$)","NY.GNP.MKTP.CD","44139124330.8239","45962446043.3676","45406695406.9319","46622594178.4265","48567442693.1254","44440550286.4632","43177135053.2633","40934455240.8514","41206531393.9031","40087702394.9434"
Turkey,"TUR","GNI (current US$)","NY.GNP.MKTP.CD","770477397591.163","831513950567.164","873968372216.036","949165170553.63","930744474845.785","854632642426.471","860511859938.413","847903162248.842","766523975892.635","748161380327.118"
Turkmenistan,"TKM","GNI (current US$)","NY.GNP.MKTP.CD","20689157894.7368","26406333333.3333","31835210526.3158","35782543859.6491","39603210526.3158","33705628571.4286","35225885714.2857","36352285714.2857","39044183542.8571","43575785421.098"
Turks and Caicos Islands,"TCA","GNI (current US$)","NY.GNP.MKTP.CD","NA","NA","NA","NA","842531900","943771200","1035209300","1005898600","1081395300","1163227222.55515"
Tuvalu,"TUV","GNI (current US$)","NY.GNP.MKTP.CD","50918730.5081636","57742238.267148","49401532.4083661","58017281.3284418","49698846.2231837","55661783.4873413","55456437.7044306","58095263.6419375","64107890.0179319","65326451.1644074"
Uganda,"UGA","GNI (current US$)","NY.GNP.MKTP.CD","26231034731.4586","27440502269.6708","26729090816.2779","28273785412.6782","31865562566.629","31759208216.1898","28691913228.8136","30020768465.5672","32000581675.5852","34437117591"
Ukraine,"UKR","GNI (current US$)","NY.GNP.MKTP.CD","135959095720.55","161004191977.509","180603428857.465","187716627048.668","131977083631.285","94833346303.6801","94324202682.4467","113717881232.94","132164702854.727","155795067632.402"
United Arab Emirates,"ARE","GNI (current US$)","NY.GNP.MKTP.CD","289703471749.489","350801361470.388","374890129339.687","390570456092.58","403796051735.875","359877739959.156","359141729067.393","388382906439.755","423639141620.15","419284994503.153"
United Kingdom,"GBR","GNI (current US$)","NY.GNP.MKTP.CD","2492137629336.72","2684173032857.85","2691109870177.34","2746456576321.28","3023235858086.71","2886069892475.58","2654615868380.82","2664014258149.29","2860062056365.28","2862006503513.51"
United States,"USA","GNI (current US$)","NY.GNP.MKTP.CD","15172073000000","15849978000000","16675595000000","17188331000000","18043094000000","18660910000000","19020479000000","19893073000000","20946778000000","21708650000000"
Uruguay,"URY","GNI (current US$)","NY.GNP.MKTP.CD","38781974490.6353","46332423916.0825","47412339246.5018","54466307256.269","53498427927.3854","50826382337.8733","54576367615.3468","60670505468.1484","60861178495.4347","58270516708.6174"
Uzbekistan,"UZB","GNI (current US$)","NY.GNP.MKTP.CD","50620430026.5002","61313053176.5684","68310411486.0087","74402141171.1573","81960280200.107","87622913322.0115","86990975001.5747","63294217513.7342","54140688877.7824","60644519146.4179"
Vanuatu,"VUT","GNI (current US$)","NY.GNP.MKTP.CD","649213208.084552","751131990.673886","703073809.202537","746902186.847185","784588093.13116","744028766.152977","798187600.829684","882357578.500623","941846321.42695","1008738587.58416"
"Venezuela, RB","VEN","GNI (current US$)","NY.GNP.MKTP.CD","388341431499.169","308493145268.459","371208188282.47","359262387418.641","476933862544.158","NA","NA","NA","NA","NA"
Vietnam,"VNM","GNI (current US$)","NY.GNP.MKTP.CD","111512775426.54","129698119187.216","149569185711.542","163884761344.286","177360648761.112","181099655525.902","191133295969.609","206782345640.171","229393263000.48","245123373261.635"
Virgin Islands (U.S.),"VIR","GNI (current US$)","NY.GNP.MKTP.CD","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
West Bank and Gaza,"PSE","GNI (current US$)","NY.GNP.MKTP.CD","10280600000","11935600000","13065900000","14675800000","15472300000","15684800000","17301100000","18257000000","19063900000","20164700000"
"Yemen, Rep.","YEM","GNI (current US$)","NY.GNP.MKTP.CD","29087765768.4776","30388992670.2526","33831698297.0697","38599635701.9871","40607585321.3272","41100102386.6049","31252576259.2462","26799973175.9657","21589535361.0748","NA"
Zambia,"ZMB","GNI (current US$)","NY.GNP.MKTP.CD","18902559483.8548","22302537247.7215","25071084452.0428","26888392774.4326","26589065800.1625","20839208733.1386","20311304651.4334","24726787496.7166","25904785012.8606","22904080806.827"
Zimbabwe,"ZWE","GNI (current US$)","NY.GNP.MKTP.CD","11891513500","13855605400","16824691600","18800678500","19154731100","19597002300","20153396800","17275765916.7066","17810187184.1421","18896621254.5275"
Africa Eastern and Southern,"AFE","GNI (current US$)","NY.GNP.MKTP.CD","808667001390.901","901757822899.193","915316906636.36","926831010862.107","949251846568.353","890032040957.775","852410671573.108","957549524589.512","984566058277.646","983933788579.296"
Africa Western and Central,"AFW","GNI (current US$)","NY.GNP.MKTP.CD","549615423785.986","621759674710.302","680881610373.411","768869502883.637","818976865809.144","738754021948.959","671661614226.765","659368208575.052","708744643373.831","764613284446.342"
Arab World,"ARB","GNI (current US$)","NY.GNP.MKTP.CD","2270876765291.71","2466619459465.15","2712689837975.05","2778230864115.81","2814875700425.93","2459934337293.98","2415748101801.24","2470290812762.9","2718547929379.75","2759379666249.66"
Caribbean small states,"CSS","GNI (current US$)","NY.GNP.MKTP.CD","62242790838.0181","65333283499.1003","68672224682.0976","70587032669.5923","71321495640.9168","71123624938.8575","67253270871.3553","69772358125.3448","72059461631.8331","73733084731.2772"
Central Europe and the Baltics,"CEB","GNI (current US$)","NY.GNP.MKTP.CD","1270567404247.16","1392075375642.6","1305541676621.54","1379620384290.19","1419245861892.5","1247454004934.91","1274939889335.62","1413731421698.1","1588669710814.24","1618011075799.77"
Early-demographic dividend,"EAR","GNI (current US$)","NY.GNP.MKTP.CD","15229046773915.7","17383911848882.3","10034328851361.4","10122773943774.4","10488884459954","9986572276138.77","10188484870170.5","11013890846181.6","11078299614765.3","11381400430014.8"
East Asia & Pacific,"EAS","GNI (current US$)","NY.GNP.MKTP.CD","23572470193894","27560230545858.6","21183698126771.2","21317188404873.7","22098505303206.3","21937179875073.4","22676884999435.2","24274629332169.2","26338293189017.7","26943549841052"
East Asia & Pacific (excluding high income),"EAP","GNI (current US$)","NY.GNP.MKTP.CD","14348893729916.3","17369228810158.4","10718405487169.7","11708061919227.8","12724010261138","13188843956395","13463175669634.8","14754863809516.8","16462027218529.6","17045218686132.7"
East Asia & Pacific (IDA & IBRD countries),"TEA","GNI (current US$)","NY.GNP.MKTP.CD","14330918567463.6","17347450525691.7","10705132929410","11693546841633.2","12708228269567.2","13172504457808.9","13446526699322.8","14736570526585.5","16441580067677.1","17024024810471.1"
Euro area,"EMU","GNI (current US$)","NY.GNP.MKTP.CD","12677140819427.3","13694175155055.3","12730803487916.1","13292875697577.4","13571991518701.3","11691082420800.7","12015541066149.5","12710217697605.3","13799019720243.3","13498626918870.9"
Europe & Central Asia,"ECS","GNI (current US$)","NY.GNP.MKTP.CD","20989299496803.1","23246118754609.2","22409287310094.2","23401616451795.1","23701431414794.8","20395400199405.8","20346140983575.5","21578353105833.5","23158184547026.9","22868885410779.7"
Europe & Central Asia (excluding high income),"ECA","GNI (current US$)","NY.GNP.MKTP.CD","3033713922391.79","3738485124061.22","3971029520476.05","4214394073278.94","3938109353855.02","3035762129467.44","2898302183255.98","3249620627465.05","3337611026795.42","3393827564282.04"
Europe & Central Asia (IDA & IBRD countries),"TEC","GNI (current US$)","NY.GNP.MKTP.CD","3554833460905.24","4308884728405.16","4506158476983.85","4775527621938.96","4517398868357.87","3546015505949.59","3403073438859.72","3809684698145.47","3962095491692.61","4027941495141.56"
European Union,"EUU","GNI (current US$)","NY.GNP.MKTP.CD","14568199136649","15784677428602","14705687606286.2","15381117991748.1","15696671773400.9","13541853352974.8","13905861837091.4","14770231130906.3","16047017505803.4","15749511192412"
Fragile and conflict affected situations,"FCS","GNI (current US$)","NY.GNP.MKTP.CD","8179240272631.79","9346191396389.08","1747322326966.94","1752829472852.02","1920728935889.98","1530272826325.58","1386185445496.21","1415569524884.02","1536976338666.33","1628924323336.35"
Heavily indebted poor countries (HIPC),"HPC","GNI (current US$)","NY.GNP.MKTP.CD","480449613569.054","532069045773.534","553881080186.031","618743447305.265","656156759409.236","644103819030.289","652957644542.109","699899785311.672","746607493680.54","768878852833.931"
High income,"HIC","GNI (current US$)","NY.GNP.MKTP.CD","45677952244336.1","49421148913058.7","49649647238485.5","50187402178369.5","51377441339149.4","48447605519886.6","49338860914860","51688433155189.1","54871383052939.3","55335940860310.1"
IBRD only,"IBD","GNI (current US$)","NY.GNP.MKTP.CD","19709495902215.8","23236475164563.9","24766228204649.3","26118997248575.9","27130916645158.6","25432261860122.3","25605718774731.3","28313934839418","30020796069100.3","30741399797146.7"
IDA & IBRD total,"IBT","GNI (current US$)","NY.GNP.MKTP.CD","27844128809901.5","32696785897472.6","26540597090054.5","27983558700119.4","29132272980953.3","27418308116451.8","27543337803113.5","30308291338711.1","32127983329400.4","32944957865676"
IDA blend,"IDB","GNI (current US$)","NY.GNP.MKTP.CD","682218824175.734","784368058816.37","870018134628.074","942607163662.667","1021058134382.7","987808786431.088","926357425272.875","905285313724.616","938907742485.469","972170852484.103"
IDA only,"IDX","GNI (current US$)","NY.GNP.MKTP.CD","7479956220863.29","8707893721685.79","904476628606.792","921954287880.836","980298201412.072","997417947074.856","1011019984027.42","1090199331890.78","1169545307397.01","1232252252474.59"
IDA total,"IDA","GNI (current US$)","NY.GNP.MKTP.CD","8147731789977.42","9475418108742.99","1774381235780.55","1864561451543.5","2001356335794.77","1985226733505.94","1937377409300.3","1995484645615.4","2108453049882.47","2204423104958.7"
Late-demographic dividend,"LTE","GNI (current US$)","NY.GNP.MKTP.CD","13166135305046.3","16034914359553.8","17225884993349.2","18564874776625.2","19388125972296.7","18141682146238.2","18192061283992.1","20229385636383.6","22106501465560.9","22549788877641.8"
Latin America & Caribbean,"LCN","GNI (current US$)","NY.GNP.MKTP.CD","5164603517983.79","5881185551000.1","5945145459979.11","6110627590810.02","6239495584109.94","5210855387696.11","5081501345099.21","5646239027858.8","5489422069078.48","5414032577801.81"
Latin America & Caribbean (excluding high income),"LAC","GNI (current US$)","NY.GNP.MKTP.CD","4417299958888.34","5167908958842.08","5147386406578.68","5304906708789.81","5329680806112.42","4547425251000.83","4416045164998.86","4923683125497.1","4755624213140.33","4696870410409.41"
Latin America & the Caribbean (IDA & IBRD countries),"TLA","GNI (current US$)","NY.GNP.MKTP.CD","5007572788180.63","5716305485522.41","5773791175266.51","5934382367127.57","6059000619805.1","5021913735550.57","4887396038401.97","5446701843925.33","5287062278219.12","5208419496895.07"
Least developed countries: UN classification,"LDC","GNI (current US$)","NY.GNP.MKTP.CD","7219648295122.29","8639104082249.35","861924879281.651","881168555395.72","949302050011.931","937687078721.373","931983104522.576","1015066559252.75","1053565782931.57","1099192508186.63"
Low & middle income,"LMY","GNI (current US$)","NY.GNP.MKTP.CD","26758035305005.4","31607891283307.3","25406184254858.6","26822270078717.1","27854380831029.9","26451890064555.4","26579391668668.4","29241280083978.5","30964901588937.6","31786007949879.8"
Low income,"LIC","GNI (current US$)","NY.GNP.MKTP.CD","548050586101.357","382197027101.456","373686708546.76","381716512741.595","409173785007.897","406127428376.607","379836187883.866","400567216441.609","415452752572.237","437149884151.81"
Lower middle income,"LMC","GNI (current US$)","NY.GNP.MKTP.CD","11658894369186.6","13689416221935.1","6199337269142.96","6247509393540.02","6499418255562.28","6391319067201","6653430157217.9","7163685399633.59","7257952975734.84","7643930159482.68"
